customer_id,first_name,last_name,email,region,customer_segment,created_at
728,Nicholas,Fisher,nicholas.fisher728@example.com,Midwest,New,2024-11-18
729,Elizabeth,Carroll,elizabeth.carroll729@example.com,Northeast,Returning,2024-11-29
730,Wendy,Castaneda,wendy.castaneda730@example.com,Southeast,New,2023-06-02
731,Elizabeth,Grant,elizabeth.grant731@example.com,Southeast,New,2025-12-17
732,Travis,Hill,travis.hill732@example.com,West,Returning,2024-12-16
733,Michael,Miles,michael.miles733@example.com,Southeast,New,2025-02-04
734,Rhonda,Hartman,rhonda.hartman734@example.com,Northeast,New,2024-06-09
735,Rebecca,Summers,rebecca.summers735@example.com,Southeast,Loyal,2024-05-02
736,Donna,Barnett,donna.barnett736@example.com,Midwest,Returning,2025-08-17
737,Juan,Torres,juan.torres737@example.com,Midwest,Returning,2024-07-23
738,Mario,Drake,mario.drake738@example.com,West,Returning,2024-12-14
739,Teresa,Graham,teresa.graham739@example.com,Northeast,Loyal,2025-07-04
740,Russell,Alvarez,russell.alvarez740@example.com,Southeast,New,2023-02-24
741,Erika,Johnson,erika.johnson741@example.com,West,High Value,2023-06-03
742,Sarah,Cooper,sarah.cooper742@example.com,Midwest,Loyal,2025-11-14
743,Luis,Smith,luis.smith743@example.com,West,Loyal,2024-03-27
744,Bradley,Duncan,bradley.duncan744@example.com,West,Returning,2025-04-09
745,Christopher,Sosa,christopher.sosa745@example.com,Southwest,New,2024-09-13
746,Emily,Rodriguez,emily.rodriguez746@example.com,Southwest,New,2025-11-15
747,Scott,Cook,scott.cook747@example.com,West,Returning,2025-11-05
748,Anthony,Palmer,anthony.palmer748@example.com,Southwest,Loyal,2023-05-04
749,Natasha,Stevens,natasha.stevens749@example.com,Midwest,New,2024-07-05
750,William,Walker,william.walker750@example.com,Southwest,Returning,2023-12-30
751,Justin,Young,justin.young751@example.com,West,Returning,2025-10-29
752,Ryan,Parker,ryan.parker752@example.com,West,High Value,2024-10-01
753,Nicole,Farrell,nicole.farrell753@example.com,Southeast,New,2025-07-02
754,Jesse,Jones,jesse.jones754@example.com,Southwest,Returning,2024-08-30
755,Julie,Donovan,julie.donovan755@example.com,Southwest,New,2023-06-29
756,Amanda,Lee,amanda.lee756@example.com,Southeast,High Value,2024-11-23
757,Brandi,Anderson,brandi.anderson757@example.com,Southeast,New,2025-11-15
758,Mary,Wolf,mary.wolf758@example.com,Southeast,New,2024-04-11
759,Karen,Mccoy,karen.mccoy759@example.com,Southeast,Returning,2025-01-30
760,Christopher,Taylor,christopher.taylor760@example.com,Northeast,New,2024-03-10
761,Jared,Barnett,jared.barnett761@example.com,West,Returning,2025-04-17
762,Cynthia,Lopez,cynthia.lopez762@example.com,Midwest,Returning,2023-04-05
763,Katherine,Moses,katherine.moses763@example.com,West,New,2024-01-15
764,Michael,Evans,michael.evans764@example.com,Midwest,Returning,2023-06-10
765,Jennifer,Spencer,jennifer.spencer765@example.com,West,Returning,2023-06-10
766,Ashley,Robinson,ashley.robinson766@example.com,Midwest,Loyal,2025-04-19
767,Sarah,Alexander,sarah.alexander767@example.com,Southeast,New,2024-03-19
768,Jessica,Turner,jessica.turner768@example.com,Southeast,Returning,2025-04-30
769,Sarah,Pennington,sarah.pennington769@example.com,Southwest,Loyal,2023-09-17
770,Michael,Kennedy,michael.kennedy770@example.com,West,New,2024-01-08
771,Mary,Turner,mary.turner771@example.com,West,Returning,2025-07-19
772,Melissa,Montoya,melissa.montoya772@example.com,Southeast,Loyal,2023-03-18
773,Gregory,Brady,gregory.brady773@example.com,Southwest,Returning,2025-04-16
774,Richard,Castro,richard.castro774@example.com,Midwest,Loyal,2025-09-27
775,Michele,Johnson,michele.johnson775@example.com,Southwest,Returning,2025-05-04
776,Tanya,Perry,tanya.perry776@example.com,Southeast,Returning,2025-10-14
777,Brent,Mcguire,brent.mcguire777@example.com,Midwest,Returning,2023-11-11
778,April,Estes,april.estes778@example.com,Midwest,New,2024-12-07
779,Frederick,Hutchinson,frederick.hutchinson779@example.com,Northeast,High Value,2024-06-11
780,Maria,Thompson,maria.thompson780@example.com,Midwest,Returning,2025-11-09
781,Angela,Hines,angela.hines781@example.com,Southwest,Loyal,2023-01-26
782,Michelle,Collins,michelle.collins782@example.com,Midwest,High Value,2023-06-09
783,Andrea,Collins,andrea.collins783@example.com,Northeast,Returning,2023-03-16
784,Steve,Baldwin,steve.baldwin784@example.com,Midwest,New,2025-01-17
785,Wesley,Reyes,wesley.reyes785@example.com,Southwest,New,2024-10-04
786,Cynthia,Goodman,cynthia.goodman786@example.com,Southeast,Returning,2023-08-29
787,Jessica,Robinson,jessica.robinson787@example.com,Southwest,New,2023-10-26
788,Michelle,Cameron,michelle.cameron788@example.com,Northeast,New,2025-05-03
789,Aaron,Taylor,aaron.taylor789@example.com,Northeast,Returning,2023-11-13
790,James,Diaz,james.diaz790@example.com,Southeast,Returning,2024-09-07
791,Sarah,Thompson,sarah.thompson791@example.com,West,Returning,2023-05-11
792,Patrick,Stevens,patrick.stevens792@example.com,Southwest,New,2024-03-27
793,Sherri,Aguilar,sherri.aguilar793@example.com,Southeast,Returning,2023-04-16
794,Darren,Clarke,darren.clarke794@example.com,Midwest,New,2025-01-17
795,Timothy,Clark,timothy.clark795@example.com,Southeast,New,2023-05-13
796,Katherine,Miller,katherine.miller796@example.com,Southeast,Returning,2025-03-10
797,Eduardo,Woodard,eduardo.woodard797@example.com,Northeast,New,2024-07-04
798,Amber,Peters,amber.peters798@example.com,West,Loyal,2023-10-21
799,Joseph,Young,joseph.young799@example.com,Southeast,New,2025-02-06
800,Anna,Carter,anna.carter800@example.com,Southeast,New,2024-05-28
801,Joseph,Perez,joseph.perez801@example.com,West,New,2023-02-18
802,Lisa,Lee,lisa.lee802@example.com,West,Returning,2024-02-26
803,Joyce,Kennedy,joyce.kennedy803@example.com,Southwest,New,2025-10-08
804,Shirley,Levine,shirley.levine804@example.com,Northeast,High Value,2024-12-09
805,Michelle,Hall,michelle.hall805@example.com,West,High Value,2023-06-10
806,Matthew,Bishop,matthew.bishop806@example.com,Northeast,Returning,2024-01-27
807,Carlos,Lopez,carlos.lopez807@example.com,Southwest,Returning,2024-02-07
808,Victoria,Jones,victoria.jones808@example.com,Southeast,Loyal,2023-04-11
809,Paula,Fowler,paula.fowler809@example.com,Southeast,High Value,2025-04-13
810,James,Howe,james.howe810@example.com,Northeast,Loyal,2023-05-22
811,Janet,Taylor,janet.taylor811@example.com,West,Loyal,2023-11-06
812,Christopher,Hall,christopher.hall812@example.com,Midwest,Loyal,2023-10-24
813,John,Henderson,john.henderson813@example.com,Southeast,Returning,2024-12-28
814,Heather,Haynes,heather.haynes814@example.com,Northeast,Returning,2023-01-07
815,Herbert,Dyer,herbert.dyer815@example.com,Southwest,New,2025-11-15
816,Julie,Wong,julie.wong816@example.com,Southwest,New,2024-08-04
817,Kathleen,Pope,kathleen.pope817@example.com,Southwest,New,2023-05-27
818,David,Ruiz,david.ruiz818@example.com,Southwest,New,2025-01-21
819,Mary,Hickman,mary.hickman819@example.com,Northeast,Loyal,2023-11-20
820,Alexa,Allison,alexa.allison820@example.com,Southeast,Loyal,2025-06-06
821,Tina,Kramer,tina.kramer821@example.com,Northeast,Returning,2025-01-06
822,James,Love,james.love822@example.com,Southeast,New,2024-11-24
823,Sarah,Little,sarah.little823@example.com,West,New,2025-09-27
824,Philip,Hudson,philip.hudson824@example.com,Northeast,New,2023-05-21
825,Marcus,Chung,marcus.chung825@example.com,Midwest,Returning,2024-12-23
826,Jessica,Li,jessica.li826@example.com,Southwest,New,2023-01-29
827,Samantha,Escobar,samantha.escobar827@example.com,Southeast,Returning,2023-02-03
828,Jamie,Sanford,jamie.sanford828@example.com,Southeast,Loyal,2025-09-27
829,Shawn,Brown,shawn.brown829@example.com,Northeast,Returning,2024-11-20
830,Anthony,Hubbard,anthony.hubbard830@example.com,Midwest,Returning,2023-12-09
831,Drew,Curtis,drew.curtis831@example.com,Southeast,New,2024-05-19
832,Denise,Garcia,denise.garcia832@example.com,Southeast,High Value,2023-10-02
833,Dawn,Gay,dawn.gay833@example.com,Southeast,New,2024-08-28
834,David,Campbell,david.campbell834@example.com,West,Returning,2023-07-07
835,Rachael,Johnson,rachael.johnson835@example.com,Northeast,Returning,2024-01-09
836,Melissa,Bailey,melissa.bailey836@example.com,Midwest,New,2024-02-02
837,Bryan,Roberts,bryan.roberts837@example.com,Midwest,Loyal,2023-06-24
838,Donna,Gregory,donna.gregory838@example.com,Midwest,Returning,2023-04-21
839,Jacqueline,Thompson,jacqueline.thompson839@example.com,Midwest,New,2024-01-27
840,Karen,Wolfe,karen.wolfe840@example.com,Southeast,New,2025-12-11
841,John,Montgomery,john.montgomery841@example.com,Northeast,New,2024-11-09
842,David,Mendez,david.mendez842@example.com,Southwest,New,2024-05-01
843,Shane,Henderson,shane.henderson843@example.com,Midwest,Returning,2023-02-27
844,April,Jennings,april.jennings844@example.com,West,New,2025-09-30
845,George,Blackwell,george.blackwell845@example.com,Northeast,High Value,2025-08-26
846,Jared,Davis,jared.davis846@example.com,Southwest,Loyal,2024-01-12
847,Keith,Berry,keith.berry847@example.com,Midwest,New,2024-03-29
848,Kathy,Clayton,kathy.clayton848@example.com,Southeast,New,2025-04-04
849,Laura,Silva,laura.silva849@example.com,Southwest,Returning,2025-03-25
850,Sergio,Koch,sergio.koch850@example.com,Northeast,Returning,2025-11-20
851,Donald,Davis,donald.davis851@example.com,Midwest,Returning,2023-02-14
852,Alison,Scott,alison.scott852@example.com,Midwest,High Value,2023-11-14
853,Stephen,Patterson,stephen.patterson853@example.com,Southwest,Returning,2023-05-28
854,Annette,Thomas,annette.thomas854@example.com,West,New,2023-11-12
855,Amanda,Porter,amanda.porter855@example.com,Southeast,New,2023-09-09
856,Daniel,Clayton,daniel.clayton856@example.com,Southeast,New,2025-08-21
857,Diane,Deleon,diane.deleon857@example.com,Southeast,Returning,2023-11-18
858,Amy,Williams,amy.williams858@example.com,Southeast,Returning,2025-10-15
859,Anna,Hicks,anna.hicks859@example.com,Northeast,New,2025-10-10
860,Richard,Wong,richard.wong860@example.com,Southwest,Returning,2023-09-28
861,Angela,Berry,angela.berry861@example.com,Northeast,New,2024-09-15
862,Laura,Ward,laura.ward862@example.com,Northeast,New,2023-06-12
863,Randy,Lutz,randy.lutz863@example.com,Midwest,Loyal,2025-07-19
864,Sarah,Ortiz,sarah.ortiz864@example.com,Northeast,High Value,2023-05-21
865,James,Williams,james.williams865@example.com,Southwest,Loyal,2025-03-03
866,Stefanie,Waters,stefanie.waters866@example.com,Midwest,Returning,2025-02-04
867,William,Pierce,william.pierce867@example.com,Southeast,Loyal,2025-03-20
868,Bailey,Lawson,bailey.lawson868@example.com,Midwest,Returning,2025-11-07
869,Stacy,Green,stacy.green869@example.com,Southeast,Returning,2025-10-28
870,Jamie,Matthews,jamie.matthews870@example.com,Midwest,Loyal,2024-04-12
871,Benjamin,Miller,benjamin.miller871@example.com,Midwest,New,2025-09-27
872,Michelle,Kemp,michelle.kemp872@example.com,Southeast,High Value,2024-11-25
873,Andrew,Warren,andrew.warren873@example.com,Midwest,Returning,2024-07-03
874,Joseph,Lee,joseph.lee874@example.com,West,New,2024-08-05
875,Dan,Terry,dan.terry875@example.com,West,High Value,2024-08-06
876,Adam,Garcia,adam.garcia876@example.com,Midwest,New,2024-09-01
877,David,Hopkins,david.hopkins877@example.com,Midwest,Returning,2023-11-19
878,Autumn,Thompson,autumn.thompson878@example.com,Southwest,Loyal,2023-02-21
879,April,Galloway,april.galloway879@example.com,Southeast,Returning,2024-04-24
880,Daniel,Jackson,daniel.jackson880@example.com,West,Returning,2023-09-06
881,Wendy,Martin,wendy.martin881@example.com,West,Returning,2025-12-09
882,John,Garza,john.garza882@example.com,Southwest,New,2024-04-30
883,Eugene,Fernandez,eugene.fernandez883@example.com,Southwest,Returning,2025-10-12
884,Teresa,Atkins,teresa.atkins884@example.com,West,Loyal,2024-10-28
885,James,White,james.white885@example.com,Southwest,New,2024-12-04
886,Wesley,Adams,wesley.adams886@example.com,Southeast,New,2024-04-06
887,John,Morrison,john.morrison887@example.com,Midwest,New,2025-07-28
888,Donald,Brooks,donald.brooks888@example.com,Midwest,New,2025-01-02
889,Matthew,Neal,matthew.neal889@example.com,Southwest,New,2023-07-18
890,Mary,Stanley,mary.stanley890@example.com,Northeast,Loyal,2024-03-05
891,Katelyn,Baxter,katelyn.baxter891@example.com,Southwest,Returning,2023-10-21
892,Howard,Moore,howard.moore892@example.com,West,Returning,2023-09-07
893,Andrea,Robinson,andrea.robinson893@example.com,Northeast,Returning,2023-11-03
894,Felicia,Ruiz,felicia.ruiz894@example.com,West,Returning,2025-08-26
895,Tanya,Rowe,tanya.rowe895@example.com,Midwest,Returning,2024-02-08
896,Patricia,Taylor,patricia.taylor896@example.com,West,High Value,2023-08-11
897,Ryan,King,ryan.king897@example.com,Southwest,New,2025-05-08
898,Bethany,Robinson,bethany.robinson898@example.com,Southwest,New,2024-04-03
899,Susan,Hansen,susan.hansen899@example.com,Midwest,New,2023-02-19
900,Felicia,Owens,felicia.owens900@example.com,West,New,2025-02-01
901,Lisa,Parker,lisa.parker901@example.com,West,Returning,2025-01-29
902,Bruce,Hahn,bruce.hahn902@example.com,West,Loyal,2024-11-05
903,Robert,Smith,robert.smith903@example.com,Southeast,Returning,2023-09-08
904,Alexis,Walker,alexis.walker904@example.com,Southwest,New,2025-09-17
905,Melanie,Boyd,melanie.boyd905@example.com,Midwest,Loyal,2024-02-26
906,Margaret,Clark,margaret.clark906@example.com,West,Returning,2025-08-08
907,Erin,Smith,erin.smith907@example.com,Northeast,Returning,2025-07-25
908,Robert,Davis,robert.davis908@example.com,West,New,2023-01-17
909,Amanda,Smith,amanda.smith909@example.com,Northeast,Loyal,2023-04-25
910,Jeffrey,Levine,jeffrey.levine910@example.com,Southeast,New,2024-08-21
911,Kimberly,Berger,kimberly.berger911@example.com,Midwest,Loyal,2023-06-30
912,Sara,Boone,sara.boone912@example.com,Northeast,New,2023-11-16
913,Jackie,Jordan,jackie.jordan913@example.com,West,Loyal,2024-10-10
914,Jacob,Crawford,jacob.crawford914@example.com,Southeast,New,2025-06-21
915,Benjamin,May,benjamin.may915@example.com,Northeast,Loyal,2024-12-29
916,Stacey,Klein,stacey.klein916@example.com,Northeast,High Value,2024-03-30
917,Christopher,Pollard,christopher.pollard917@example.com,West,New,2024-11-10
918,Jamie,Patel,jamie.patel918@example.com,Midwest,Returning,2025-04-26
919,Joann,Johnson,joann.johnson919@example.com,West,Returning,2024-12-03
920,Ana,Acevedo,ana.acevedo920@example.com,Midwest,Loyal,2023-08-06
921,Cody,Garner,cody.garner921@example.com,West,New,2025-12-04
922,Kimberly,Torres,kimberly.torres922@example.com,Southwest,New,2025-04-16
923,Samantha,Krueger,samantha.krueger923@example.com,Northeast,Loyal,2025-12-28
924,Laura,Allen,laura.allen924@example.com,Southwest,Returning,2025-08-24
925,Cody,Pruitt,cody.pruitt925@example.com,Southeast,High Value,2023-12-07
926,David,Carter,david.carter926@example.com,Northeast,Loyal,2023-10-29
927,April,Smith,april.smith927@example.com,Southwest,Loyal,2025-04-02
928,Sherry,Booker,sherry.booker928@example.com,Midwest,Returning,2025-11-09
929,Margaret,Guerrero,margaret.guerrero929@example.com,Southwest,High Value,2023-07-04
930,Linda,Myers,linda.myers930@example.com,Southeast,Returning,2025-02-27
931,Miranda,Garcia,miranda.garcia931@example.com,Southwest,Loyal,2024-02-01
932,Adam,Davis,adam.davis932@example.com,Midwest,New,2023-03-16
933,Joseph,Ingram,joseph.ingram933@example.com,West,High Value,2023-02-24
934,John,Peterson,john.peterson934@example.com,Southeast,Returning,2023-02-10
935,Linda,Moon,linda.moon935@example.com,Southwest,Loyal,2023-08-02
936,Jessica,Smith,jessica.smith936@example.com,Southeast,New,2024-10-29
937,Cory,Reed,cory.reed937@example.com,Midwest,New,2023-01-20
938,Linda,Nelson,linda.nelson938@example.com,Southwest,High Value,2023-03-29
939,Elizabeth,Whitehead,elizabeth.whitehead939@example.com,Southwest,High Value,2025-06-19
940,Kylie,Hill,kylie.hill940@example.com,Southwest,Returning,2024-03-28
941,Shawn,George,shawn.george941@example.com,Southwest,Returning,2025-07-01
942,Blake,Hernandez,blake.hernandez942@example.com,West,Loyal,2025-05-28
943,Kyle,Taylor,kyle.taylor943@example.com,Southeast,Returning,2023-12-19
944,Michael,Miranda,michael.miranda944@example.com,Southeast,Loyal,2023-02-11
945,Seth,Nash,seth.nash945@example.com,Midwest,Loyal,2025-08-13
946,Sandra,Rodriguez,sandra.rodriguez946@example.com,Southeast,High Value,2025-12-27
947,Michael,Clayton,michael.clayton947@example.com,Midwest,Loyal,2024-07-22
948,Dale,Flores,dale.flores948@example.com,Northeast,Loyal,2025-03-19
949,Patricia,Espinoza,patricia.espinoza949@example.com,West,Loyal,2025-12-30
950,Connie,Campbell,connie.campbell950@example.com,Southwest,Returning,2025-06-17
951,Alexander,Graham,alexander.graham951@example.com,Northeast,New,2025-09-10
952,Leonard,Parker,leonard.parker952@example.com,Northeast,Returning,2024-11-16
953,Nicole,Holden,nicole.holden953@example.com,West,Returning,2024-09-17
954,William,Rivera,william.rivera954@example.com,West,Returning,2024-03-29
955,Derrick,Garcia,derrick.garcia955@example.com,Southwest,Returning,2024-11-05
956,Michael,Green,michael.green956@example.com,Southeast,Loyal,2025-03-07
957,Diane,Spencer,diane.spencer957@example.com,West,New,2024-01-05
958,Courtney,Tucker,courtney.tucker958@example.com,West,New,2024-07-17
959,Kaitlyn,Livingston,kaitlyn.livingston959@example.com,Southwest,Loyal,2024-06-22
960,Joyce,Johnson,joyce.johnson960@example.com,Southwest,New,2025-05-20
961,Allison,Ochoa,allison.ochoa961@example.com,Southeast,Returning,2023-12-11
962,Katherine,Golden,katherine.golden962@example.com,Midwest,Loyal,2025-02-01
963,Mark,Ross,mark.ross963@example.com,Southwest,New,2024-05-12
964,Edward,Moore,edward.moore964@example.com,Midwest,Returning,2023-06-23
965,Cheryl,Franklin,cheryl.franklin965@example.com,Southeast,Returning,2024-07-21
966,Dominic,Hernandez,dominic.hernandez966@example.com,Southeast,New,2025-01-05
967,Christine,Carter,christine.carter967@example.com,Southeast,Returning,2024-11-12
968,Bryan,Wright,bryan.wright968@example.com,Southeast,Loyal,2023-04-16
969,Johnny,Cook,johnny.cook969@example.com,Midwest,Returning,2023-03-24
970,Suzanne,Jackson,suzanne.jackson970@example.com,Southeast,New,2024-02-18
971,Jennifer,Hunter,jennifer.hunter971@example.com,Southeast,Returning,2023-06-14
972,Peter,Williams,peter.williams972@example.com,Northeast,High Value,2025-09-01
973,Sabrina,Young,sabrina.young973@example.com,Southeast,New,2025-11-18
974,Laurie,Lowe,laurie.lowe974@example.com,Southwest,Loyal,2025-12-26
975,Jessica,Kennedy,jessica.kennedy975@example.com,Northeast,New,2024-04-12
976,Joseph,Bradford,joseph.bradford976@example.com,Southwest,Returning,2025-06-18
977,Timothy,Mckenzie,timothy.mckenzie977@example.com,Midwest,Returning,2025-10-22
978,Kathy,Lopez,kathy.lopez978@example.com,Midwest,New,2024-10-21
979,Kathleen,Huang,kathleen.huang979@example.com,Southwest,Loyal,2025-12-22
980,Robert,Lopez,robert.lopez980@example.com,Midwest,Loyal,2023-12-31
981,Barbara,Lowery,barbara.lowery981@example.com,Southwest,New,2023-08-25
982,Debra,Morgan,debra.morgan982@example.com,Southwest,New,2024-11-29
983,Pamela,Sloan,pamela.sloan983@example.com,Northeast,New,2023-03-26
984,Amy,Dunn,amy.dunn984@example.com,Northeast,Returning,2024-06-07
985,Steve,Mays,steve.mays985@example.com,Northeast,Loyal,2025-12-13
986,Marcus,Riley,marcus.riley986@example.com,Southeast,New,2023-12-08
987,Kenneth,Joseph,kenneth.joseph987@example.com,Southwest,High Value,2024-01-27
988,James,Chaney,james.chaney988@example.com,Southeast,New,2023-02-16
989,Katelyn,Palmer,katelyn.palmer989@example.com,Northeast,Loyal,2025-11-19
990,Brian,Daniels,brian.daniels990@example.com,Northeast,Returning,2025-11-25
991,Sara,Poole,sara.poole991@example.com,Midwest,Loyal,2024-08-03
992,Samantha,Neal,samantha.neal992@example.com,Southwest,New,2025-05-01
993,Deborah,Strong,deborah.strong993@example.com,West,Returning,2025-11-18
994,Joseph,Mcguire,joseph.mcguire994@example.com,Southeast,New,2025-07-02
995,Scott,Ryan,scott.ryan995@example.com,Northeast,Loyal,2025-06-22
996,Shannon,Cooper,shannon.cooper996@example.com,Southeast,Returning,2025-08-24
997,Jennifer,Perry,jennifer.perry997@example.com,Southwest,New,2025-04-20
998,Kimberly,Carlson,kimberly.carlson998@example.com,Southwest,New,2025-11-19
999,Antonio,Frank,antonio.frank999@example.com,Midwest,New,2024-11-17
1000,Samantha,Fleming,samantha.fleming1000@example.com,Midwest,Loyal,2024-10-13
1001,Dustin,Robinson,dustin.robinson1001@example.com,Southwest,Loyal,2023-09-23
1002,Melissa,Henderson,melissa.henderson1002@example.com,Midwest,New,2024-05-25
1003,Carrie,Rogers,carrie.rogers1003@example.com,Southwest,New,2023-12-07
1004,Erin,Craig,erin.craig1004@example.com,Midwest,Loyal,2023-07-05
1005,Lisa,Hamilton,lisa.hamilton1005@example.com,West,Loyal,2023-10-01
1006,James,Turner,james.turner1006@example.com,Northeast,New,2025-12-23
1007,Gina,Harris,gina.harris1007@example.com,Southeast,New,2023-04-14
1008,David,Thomas,david.thomas1008@example.com,Southeast,New,2024-08-28
1009,Amanda,Dunn,amanda.dunn1009@example.com,Southeast,Returning,2025-11-24
1010,Natalie,Young,natalie.young1010@example.com,Southeast,Returning,2025-01-29
1011,Kevin,Davies,kevin.davies1011@example.com,Northeast,Loyal,2025-09-04
1012,Mark,Smith,mark.smith1012@example.com,Midwest,New,2023-10-17
1013,Joseph,Barnes,joseph.barnes1013@example.com,Southwest,Returning,2025-04-25
1014,Russell,White,russell.white1014@example.com,West,Returning,2024-01-16
1015,Shannon,Ramirez,shannon.ramirez1015@example.com,Midwest,New,2024-08-01
1016,Michele,Larson,michele.larson1016@example.com,Southeast,Returning,2024-12-03
1017,Dennis,Williams,dennis.williams1017@example.com,Northeast,Returning,2023-12-10
1018,Tracy,Rodriguez,tracy.rodriguez1018@example.com,West,New,2023-01-16
1019,Timothy,Williams,timothy.williams1019@example.com,Midwest,New,2025-11-28
1020,Lauren,Marshall,lauren.marshall1020@example.com,Southeast,Loyal,2023-09-21
1021,James,Martinez,james.martinez1021@example.com,Southeast,Returning,2024-10-26
1022,Margaret,Hernandez,margaret.hernandez1022@example.com,Southeast,New,2024-02-27
1023,Jeffrey,Davis,jeffrey.davis1023@example.com,Midwest,High Value,2023-07-16
1024,Nathan,Hart,nathan.hart1024@example.com,Southwest,Loyal,2023-08-31
1025,Patricia,Thompson,patricia.thompson1025@example.com,Southeast,New,2023-01-15
1026,David,Strickland,david.strickland1026@example.com,West,Returning,2024-07-02
1027,Kristin,Smith,kristin.smith1027@example.com,West,New,2024-11-15
1028,Clarence,Hardin,clarence.hardin1028@example.com,Southwest,New,2024-02-06
1029,Jesse,Richmond,jesse.richmond1029@example.com,Southeast,High Value,2025-11-11
1030,Jennifer,Owens,jennifer.owens1030@example.com,Southwest,Returning,2023-04-29
1031,Scott,Ellis,scott.ellis1031@example.com,West,High Value,2025-12-08
1032,Tracy,Richards,tracy.richards1032@example.com,Northeast,Returning,2024-02-17
1033,Kelly,Bailey,kelly.bailey1033@example.com,West,Loyal,2024-01-27
1034,Michael,Mathews,michael.mathews1034@example.com,Midwest,New,2024-05-14
1035,Theodore,Fitzpatrick,theodore.fitzpatrick1035@example.com,Midwest,New,2024-07-12
1036,Eric,Meyer,eric.meyer1036@example.com,Northeast,Returning,2024-06-30
1037,Michelle,Allen,michelle.allen1037@example.com,West,Loyal,2023-04-15
1038,Christian,Dawson,christian.dawson1038@example.com,Southeast,Loyal,2025-04-13
1039,Bridget,Miles,bridget.miles1039@example.com,Northeast,Returning,2024-08-15
1040,Anthony,Meyer,anthony.meyer1040@example.com,Southwest,New,2023-03-06
1041,James,Wong,james.wong1041@example.com,West,Loyal,2025-02-10
1042,Lindsay,Cantu,lindsay.cantu1042@example.com,Midwest,Loyal,2025-12-08
1043,Richard,Mcintosh,richard.mcintosh1043@example.com,Northeast,Loyal,2023-05-21
1044,Mark,Anderson,mark.anderson1044@example.com,Northeast,New,2025-08-12
1045,Thomas,Yoder,thomas.yoder1045@example.com,Northeast,High Value,2023-08-14
1046,Heather,Harris,heather.harris1046@example.com,Midwest,Returning,2024-02-09
1047,Amy,Thompson,amy.thompson1047@example.com,Northeast,New,2025-09-29
1048,Carlos,Lucero,carlos.lucero1048@example.com,Southeast,High Value,2025-08-18
1049,Thomas,Gray,thomas.gray1049@example.com,Southeast,New,2025-06-21
1050,Lisa,Fernandez,lisa.fernandez1050@example.com,Midwest,New,2024-05-11
1051,Thomas,Park,thomas.park1051@example.com,Southwest,High Value,2025-05-07
1052,Karen,Byrd,karen.byrd1052@example.com,Midwest,Returning,2024-03-01
1053,Catherine,Greer,catherine.greer1053@example.com,Northeast,New,2024-04-21
1054,Carrie,Bruce,carrie.bruce1054@example.com,Southwest,Returning,2024-04-18
1055,Rodney,Garrison,rodney.garrison1055@example.com,West,New,2023-10-16
1056,Jeffrey,Rodriguez,jeffrey.rodriguez1056@example.com,Southeast,New,2023-02-11
1057,Beverly,Young,beverly.young1057@example.com,Midwest,Loyal,2023-04-30
1058,Christopher,Bradley,christopher.bradley1058@example.com,Southwest,Returning,2024-11-27
1059,Michael,Washington,michael.washington1059@example.com,Northeast,Returning,2025-06-28
1060,Cynthia,Palmer,cynthia.palmer1060@example.com,West,Returning,2025-08-11
1061,William,Fernandez,william.fernandez1061@example.com,Southeast,New,2024-10-09
1062,Ralph,Cole,ralph.cole1062@example.com,Southeast,New,2025-10-03
1063,Laura,White,laura.white1063@example.com,Northeast,New,2023-04-23
1064,Colleen,Roach,colleen.roach1064@example.com,Northeast,Returning,2024-07-27
1065,Jose,Contreras,jose.contreras1065@example.com,Southeast,New,2023-04-28
1066,Douglas,Baker,douglas.baker1066@example.com,Northeast,New,2023-07-30
1067,Shawna,Tucker,shawna.tucker1067@example.com,Midwest,New,2025-10-29
1068,Julian,Wilson,julian.wilson1068@example.com,Southwest,Returning,2025-05-27
1069,Steven,Lambert,steven.lambert1069@example.com,Southeast,New,2023-02-07
1070,Stephanie,Kim,stephanie.kim1070@example.com,Southwest,New,2023-03-14
1071,Joshua,Durham,joshua.durham1071@example.com,Southwest,Returning,2023-07-13
1072,Brittany,Hammond,brittany.hammond1072@example.com,Southwest,New,2024-02-15
1073,Colleen,Bailey,colleen.bailey1073@example.com,Midwest,Returning,2024-02-24
1074,Morgan,Ross,morgan.ross1074@example.com,Midwest,New,2024-08-28
1075,Melvin,Smith,melvin.smith1075@example.com,West,Loyal,2025-03-03
1076,Michelle,Rocha,michelle.rocha1076@example.com,West,High Value,2025-11-25
1077,Robert,Bradley,robert.bradley1077@example.com,Northeast,Returning,2025-10-23
1078,Rhonda,Clark,rhonda.clark1078@example.com,Southwest,Returning,2023-04-03
1079,Michael,Jones,michael.jones1079@example.com,Southeast,High Value,2024-09-04
1080,John,Miller,john.miller1080@example.com,Northeast,Returning,2025-04-15
1081,Stephanie,Roberts,stephanie.roberts1081@example.com,Northeast,Loyal,2024-05-23
1082,Anthony,Bailey,anthony.bailey1082@example.com,Southeast,Returning,2023-03-03
1083,Brian,Rhodes,brian.rhodes1083@example.com,Southwest,New,2025-12-18
1084,Toni,Smith,toni.smith1084@example.com,Southeast,New,2023-12-15
1085,Megan,Hart,megan.hart1085@example.com,Northeast,Returning,2023-02-11
1086,Jason,Preston,jason.preston1086@example.com,Northeast,Returning,2023-11-12
